Transaction_ID,Date,Year,Quarter,Month_Year,Month_Name,Bank,Region,Product,Segment,Channel,Currency,Transaction_Value_GBP,Margin_Pct,Revenue_GBP,Operating_Cost_GBP,Net_Revenue_GBP,Status,Risk_Rating,Customer_Age,Credit_Score,Is_Digital,Is_Flagged
TXN1002443,2024-05-24,2024,Q2 2024,May 2024,May,NatWest,Edinburgh,Business Loan,Private Banking,Mobile App,GBP,240736.63,3.76,9051.7,5150.42,3901.28,Completed,Low,50,464,1,0
TXN1002624,2024-05-24,2024,Q2 2024,May 2024,May,NatWest,Cardiff,Mortgage,Retail,Branch,GBP,341365.8,2.44,8329.33,4739.39,3589.94,Completed,Low,45,328,0,0
TXN1003642,2024-05-24,2024,Q2 2024,May 2024,May,Santander UK,Liverpool,Current Account,Retail,Branch,GBP,4374.84,1.26,55.12,32.25,22.87,Completed,Low,28,617,0,0
TXN1000493,2024-05-25,2024,Q2 2024,May 2024,May,Barclays,Sheffield,Business Loan,Retail,Mobile App,GBP,191118.68,3.8,7262.51,4364.77,2897.74,Completed,Low,46,389,1,0
TXN1001705,2024-05-25,2024,Q2 2024,May 2024,May,NatWest,London,Personal Loan,Private Banking,ATM,GBP,3445.64,5.7,196.4,111.75,84.65,Completed,Low,24,600,0,0
TXN1002013,2024-05-25,2024,Q2 2024,May 2024,May,NatWest,Sheffield,Personal Loan,Commercial,ATM,GBP,7921.47,6.26,495.88,282.16,213.72,Completed,Low,49,534,0,0
TXN1002554,2024-05-25,2024,Q2 2024,May 2024,May,Lloyds,London,ISA,Wealth Management,Branch,GBP,5712.9,1.14,65.13,38.82,26.31,Flagged,Low,66,850,0,1
TXN1004533,2024-05-25,2024,Q2 2024,May 2024,May,NatWest,Sheffield,ISA,Private Banking,Branch,GBP,12858.0,1.07,137.58,78.28,59.3,Completed,High,26,320,0,0
TXN1000207,2024-05-26,2024,Q2 2024,May 2024,May,Barclays,Manchester,Personal Loan,Commercial,ATM,GBP,9133.1,4.13,377.2,226.7,150.5,Completed,Low,21,659,0,0
TXN1000519,2024-05-26,2024,Q2 2024,May 2024,May,HSBC,Bristol,Business Loan,Retail,Mobile App,GBP,179120.08,3.75,6717.0,3371.93,3345.07,Completed,Low,33,540,1,0
TXN1001288,2024-05-26,2024,Q2 2024,May 2024,May,HSBC,Birmingham,Credit Card,Retail,Branch,GBP,4927.08,8.36,411.9,206.77,205.13,Failed,Low,20,343,0,0
TXN1001469,2024-05-26,2024,Q2 2024,May 2024,May,Barclays,Edinburgh,Savings Account,Commercial,Branch,GBP,48869.96,0.62,302.99,182.1,120.89,Completed,Low,61,650,0,0
TXN1001602,2024-05-26,2024,Q2 2024,May 2024,May,Lloyds,Liverpool,Credit Card,Private Banking,Mobile App,GBP,3957.91,20.72,820.08,488.77,331.31,Completed,Low,31,774,1,0
TXN1003244,2024-05-26,2024,Q2 2024,May 2024,May,Santander UK,Bristol,Fixed Term Deposit,Private Banking,Branch,GBP,92176.73,2.21,2037.11,1191.71,845.4,Completed,Low,26,394,0,0
TXN1003473,2024-05-26,2024,Q2 2024,May 2024,May,Lloyds,Liverpool,Business Loan,Commercial,Online,GBP,191032.93,5.63,10755.15,6410.07,4345.08,Completed,Low,22,430,1,0
TXN1003881,2024-05-26,2024,Q2 2024,May 2024,May,HSBC,Leeds,Credit Card,Private Banking,Online,GBP,241.47,12.87,31.08,15.6,15.48,Pending,Low,74,679,1,0
TXN1004751,2024-05-26,2024,Q2 2024,May 2024,May,HSBC,Glasgow,Business Loan,Retail,Online,GBP,292157.46,3.83,11189.63,5617.19,5572.44,Completed,Low,74,405,1,0
TXN1001156,2024-05-27,2024,Q2 2024,May 2024,May,Santander UK,Manchester,Savings Account,Retail,Branch,GBP,24683.16,0.41,101.2,59.2,42.0,Flagged,Medium,59,455,0,1
TXN1002906,2024-05-27,2024,Q2 2024,May 2024,May,Santander UK,Birmingham,Current Account,Private Banking,Telephone,GBP,4893.58,1.16,56.77,33.21,23.56,Failed,Low,46,528,0,0
TXN1003539,2024-05-27,2024,Q2 2024,May 2024,May,Lloyds,Manchester,Credit Card,Retail,ATM,GBP,2345.4,12.59,295.29,175.99,119.3,Completed,Low,29,775,0,0
TXN1004492,2024-05-27,2024,Q2 2024,May 2024,May,NatWest,Edinburgh,Savings Account,Retail,Mobile App,GBP,18625.16,0.62,115.48,65.71,49.77,Completed,Low,29,734,1,0
TXN1004860,2024-05-27,2024,Q2 2024,May 2024,May,HSBC,Bristol,Personal Loan,Private Banking,Branch,GBP,37572.28,4.16,1563.01,784.63,778.38,Completed,Low,46,387,0,0
TXN1000094,2024-05-28,2024,Q2 2024,May 2024,May,NatWest,Bristol,Savings Account,Wealth Management,ATM,GBP,42273.24,1.47,621.42,353.59,267.83,Pending,Low,59,326,0,0
TXN1000769,2024-05-28,2024,Q2 2024,May 2024,May,HSBC,Liverpool,Personal Loan,Private Banking,Branch,GBP,7314.65,6.36,465.21,233.54,231.67,Flagged,Low,75,625,0,1
TXN1001386,2024-05-28,2024,Q2 2024,May 2024,May,NatWest,Manchester,Business Loan,Retail,Mobile App,GBP,98498.94,4.09,4028.61,2292.28,1736.33,Completed,Low,42,323,1,0
TXN1003932,2024-05-28,2024,Q2 2024,May 2024,May,Barclays,Edinburgh,Mortgage,Retail,Mobile App,GBP,310614.47,1.7,5280.45,3173.55,2106.9,Completed,Medium,48,371,1,0
TXN1004680,2024-05-28,2024,Q2 2024,May 2024,May,NatWest,Birmingham,Savings Account,Private Banking,Branch,GBP,20946.36,1.49,312.1,177.58,134.52,Completed,Low,60,423,0,0
TXN1000277,2024-05-29,2024,Q2 2024,May 2024,May,Lloyds,Birmingham,Fixed Term Deposit,Retail,Online,GBP,40935.95,3.41,1395.92,831.97,563.95,Completed,Low,30,682,1,0
TXN1000668,2024-05-29,2024,Q2 2024,May 2024,May,Barclays,Cardiff,Credit Card,Private Banking,Telephone,GBP,1689.39,17.55,296.49,178.19,118.3,Completed,Low,33,669,0,0
TXN1001366,2024-05-29,2024,Q2 2024,May 2024,May,Lloyds,Edinburgh,Business Loan,Wealth Management,Branch,GBP,134687.69,4.78,6438.07,3837.09,2600.98,Completed,Low,65,449,0,0
TXN1001402,2024-05-29,2024,Q2 2024,May 2024,May,Barclays,London,ISA,Wealth Management,ATM,GBP,9232.19,1.26,116.33,69.91,46.42,Completed,Low,34,606,0,0
TXN1001669,2024-05-29,2024,Q2 2024,May 2024,May,NatWest,Leeds,Business Loan,Retail,Mobile App,USD,39154.84,5.41,2118.28,1205.3,912.98,Completed,Low,59,639,1,0
TXN1002883,2024-05-29,2024,Q2 2024,May 2024,May,Barclays,Liverpool,Savings Account,Commercial,Branch,GBP,45186.68,0.84,379.57,228.12,151.45,Completed,Low,71,697,0,0
TXN1004445,2024-05-29,2024,Q2 2024,May 2024,May,Lloyds,Sheffield,Current Account,Private Banking,Branch,GBP,159.76,0.93,1.49,0.89,0.6,Completed,Low,24,306,0,0
TXN1000027,2024-05-30,2024,Q2 2024,May 2024,May,Santander UK,Birmingham,Current Account,Wealth Management,ATM,GBP,680.86,0.96,6.54,3.83,2.71,Pending,Medium,73,340,0,0
TXN1000399,2024-05-30,2024,Q2 2024,May 2024,May,Lloyds,Leeds,Mortgage,Wealth Management,ATM,GBP,498058.61,2.76,13746.42,8192.87,5553.55,Completed,Medium,28,625,0,0
TXN1001061,2024-05-30,2024,Q2 2024,May 2024,May,HSBC,Manchester,Fixed Term Deposit,Wealth Management,Branch,GBP,8915.21,2.91,259.43,130.23,129.2,Completed,Low,65,390,0,0
TXN1001108,2024-05-30,2024,Q2 2024,May 2024,May,HSBC,Birmingham,Mortgage,Retail,Telephone,GBP,59241.92,2.04,1208.54,606.69,601.85,Completed,Low,24,728,0,0
TXN1001187,2024-05-30,2024,Q2 2024,May 2024,May,NatWest,Edinburgh,Personal Loan,Private Banking,ATM,GBP,11339.37,6.5,737.06,419.39,317.67,Completed,Low,40,439,0,0
TXN1001384,2024-05-30,2024,Q2 2024,May 2024,May,HSBC,Glasgow,Current Account,Wealth Management,ATM,GBP,2127.47,0.8,17.02,8.54,8.48,Completed,Low,64,714,0,0
TXN1001561,2024-05-30,2024,Q2 2024,May 2024,May,HSBC,Liverpool,Mortgage,Wealth Management,Telephone,GBP,167896.91,2.65,4449.27,2233.53,2215.74,Completed,Low,55,329,0,0
TXN1004168,2024-05-30,2024,Q2 2024,May 2024,May,HSBC,Glasgow,Fixed Term Deposit,Retail,ATM,GBP,66432.21,2.07,1375.15,690.33,684.82,Completed,Medium,34,747,0,0
TXN1004544,2024-05-30,2024,Q2 2024,May 2024,May,HSBC,Cardiff,Business Loan,Commercial,Mobile App,GBP,71461.43,3.03,2165.28,1086.97,1078.31,Flagged,Low,20,582,1,1
TXN1004825,2024-05-30,2024,Q2 2024,May 2024,May,HSBC,Leeds,Business Loan,Wealth Management,Mobile App,GBP,488786.49,2.63,12855.08,6453.25,6401.83,Completed,Low,37,479,1,0
TXN1000382,2024-05-31,2024,Q2 2024,May 2024,May,Santander UK,Bristol,Business Loan,Wealth Management,Telephone,GBP,414815.94,3.63,15057.82,8808.82,6249.0,Completed,Low,42,560,0,0
TXN1002796,2024-05-31,2024,Q2 2024,May 2024,May,Barclays,Leeds,Personal Loan,Wealth Management,Mobile App,GBP,21393.19,3.97,849.31,510.44,338.87,Completed,Medium,37,695,1,0
TXN1002917,2024-05-31,2024,Q2 2024,May 2024,May,HSBC,Cardiff,Fixed Term Deposit,Private Banking,Telephone,GBP,4591.1,2.58,118.45,59.46,58.99,Pending,Medium,51,627,0,0
TXN1004550,2024-05-31,2024,Q2 2024,May 2024,May,NatWest,Sheffield,Personal Loan,Wealth Management,ATM,GBP,10942.71,3.93,430.05,244.7,185.35,Completed,Low,33,775,0,0
TXN1000749,2024-06-01,2024,Q2 2024,Jun 2024,June,Santander UK,Bristol,Fixed Term Deposit,Commercial,Mobile App,GBP,4961.28,2.78,137.92,80.68,57.24,Completed,Low,57,376,1,0
TXN1000803,2024-06-01,2024,Q2 2024,Jun 2024,June,Lloyds,Birmingham,Business Loan,Private Banking,Branch,GBP,186115.76,5.11,9510.52,5668.27,3842.25,Completed,High,58,410,0,0
TXN1001712,2024-06-01,2024,Q2 2024,Jun 2024,June,NatWest,Glasgow,Current Account,Private Banking,ATM,GBP,1679.03,1.25,20.99,11.94,9.05,Completed,Low,70,347,0,0
TXN1002467,2024-06-01,2024,Q2 2024,Jun 2024,June,Lloyds,Glasgow,Business Loan,Wealth Management,Branch,GBP,399530.12,5.25,20975.33,12501.3,8474.03,Completed,Low,30,807,0,0
TXN1002996,2024-06-01,2024,Q2 2024,Jun 2024,June,Lloyds,Bristol,ISA,Commercial,Telephone,GBP,986.64,1.0,9.87,5.88,3.99,Completed,Low,22,674,0,0
TXN1004463,2024-06-01,2024,Q2 2024,Jun 2024,June,Santander UK,Liverpool,Business Loan,Wealth Management,ATM,GBP,495723.75,3.55,17598.19,10294.94,7303.25,Pending,Medium,72,369,0,0
TXN1000931,2024-06-02,2024,Q2 2024,Jun 2024,June,NatWest,London,Mortgage,Commercial,ATM,GBP,236926.85,2.42,5733.63,3262.44,2471.19,Completed,Low,65,802,0,0
TXN1001311,2024-06-02,2024,Q2 2024,Jun 2024,June,Santander UK,Leeds,Personal Loan,Retail,Mobile App,GBP,19633.9,4.44,871.75,509.97,361.78,Completed,Low,59,608,1,0
TXN1000061,2024-06-03,2024,Q2 2024,Jun 2024,June,NatWest,Edinburgh,Fixed Term Deposit,Private Banking,Branch,GBP,73718.86,2.51,1850.34,1052.84,797.5,Completed,Low,61,321,0,0
TXN1000955,2024-06-03,2024,Q2 2024,Jun 2024,June,Barclays,Cardiff,Fixed Term Deposit,Private Banking,Online,GBP,67624.64,1.24,838.55,503.97,334.58,Pending,Low,61,487,1,0
TXN1001114,2024-06-03,2024,Q2 2024,Jun 2024,June,HSBC,Liverpool,Business Loan,Commercial,Mobile App,GBP,31025.36,3.62,1123.12,563.81,559.31,Completed,Low,64,682,1,0
TXN1002137,2024-06-03,2024,Q2 2024,Jun 2024,June,NatWest,Edinburgh,Personal Loan,Wealth Management,Online,EUR,27315.13,6.46,1764.56,1004.03,760.53,Completed,Medium,69,478,1,0
TXN1002675,2024-06-03,2024,Q2 2024,Jun 2024,June,Santander UK,Cardiff,ISA,Commercial,Online,GBP,14774.06,0.93,137.4,80.38,57.02,Flagged,Medium,61,326,1,1
TXN1002756,2024-06-03,2024,Q2 2024,Jun 2024,June,Barclays,Glasgow,Mortgage,Private Banking,Online,GBP,403304.94,1.64,6614.2,3975.13,2639.07,Completed,Medium,26,612,1,0
TXN1004977,2024-06-03,2024,Q2 2024,Jun 2024,June,Barclays,Liverpool,Credit Card,Wealth Management,Branch,GBP,3744.88,9.82,367.75,221.02,146.73,Completed,Low,51,417,0,0
TXN1002397,2024-06-04,2024,Q2 2024,Jun 2024,June,Barclays,Cardiff,Business Loan,Private Banking,Branch,GBP,349033.22,5.62,19615.67,11789.02,7826.65,Completed,Low,29,805,0,0
TXN1003214,2024-06-04,2024,Q2 2024,Jun 2024,June,HSBC,Sheffield,Credit Card,Commercial,Online,GBP,2875.35,18.03,518.43,260.25,258.18,Completed,Low,36,400,1,0
TXN1004856,2024-06-04,2024,Q2 2024,Jun 2024,June,Santander UK,Glasgow,Business Loan,Retail,ATM,GBP,320655.13,4.96,15904.49,9304.13,6600.36,Completed,Low,41,670,0,0
TXN1001628,2024-06-05,2024,Q2 2024,Jun 2024,June,Santander UK,Liverpool,Mortgage,Retail,Online,GBP,429564.48,2.17,9321.55,5453.11,3868.44,Completed,Low,34,476,1,0
TXN1001836,2024-06-05,2024,Q2 2024,Jun 2024,June,Santander UK,Bristol,Savings Account,Wealth Management,Mobile App,GBP,39875.14,0.33,131.59,76.98,54.61,Completed,Low,36,693,1,0
TXN1002057,2024-06-05,2024,Q2 2024,Jun 2024,June,HSBC,Birmingham,Personal Loan,Private Banking,Telephone,GBP,29571.21,7.71,2279.94,1144.53,1135.41,Completed,Low,28,655,0,0
TXN1000925,2024-06-06,2024,Q2 2024,Jun 2024,June,Barclays,London,Mortgage,Wealth Management,Branch,GBP,484322.02,2.47,11962.75,7189.61,4773.14,Completed,High,57,826,0,0
TXN1001385,2024-06-06,2024,Q2 2024,Jun 2024,June,HSBC,Glasgow,Fixed Term Deposit,Retail,ATM,GBP,56244.98,2.3,1293.63,649.4,644.23,Completed,Low,51,796,0,0
TXN1001889,2024-06-06,2024,Q2 2024,Jun 2024,June,HSBC,Bristol,Personal Loan,Wealth Management,Branch,GBP,48324.78,4.33,2092.46,1050.41,1042.05,Completed,Low,70,652,0,0
TXN1002066,2024-06-06,2024,Q2 2024,Jun 2024,June,Barclays,Liverpool,Savings Account,Private Banking,Branch,GBP,29253.68,0.4,117.01,70.32,46.69,Completed,Low,23,382,0,0
TXN1003014,2024-06-06,2024,Q2 2024,Jun 2024,June,NatWest,Sheffield,Business Loan,Retail,ATM,GBP,309837.15,3.81,11804.8,6716.93,5087.87,Completed,Low,60,724,0,0
TXN1004352,2024-06-06,2024,Q2 2024,Jun 2024,June,Barclays,Sheffield,ISA,Private Banking,Telephone,GBP,7054.46,1.51,106.52,64.02,42.5,Completed,Low,42,751,0,0
TXN1004708,2024-06-06,2024,Q2 2024,Jun 2024,June,Barclays,Bristol,Personal Loan,Retail,Mobile App,GBP,15083.49,7.21,1087.52,653.6,433.92,Completed,Low,46,437,1,0
TXN1004874,2024-06-06,2024,Q2 2024,Jun 2024,June,Barclays,Manchester,Fixed Term Deposit,Commercial,Online,GBP,11804.27,3.26,384.82,231.28,153.54,Completed,Low,59,382,1,0
TXN1000905,2024-06-07,2024,Q2 2024,Jun 2024,June,HSBC,Glasgow,ISA,Commercial,ATM,GBP,7264.97,1.55,112.61,56.53,56.08,Completed,Low,62,815,0,0
TXN1002849,2024-06-07,2024,Q2 2024,Jun 2024,June,NatWest,Leeds,Current Account,Commercial,Mobile App,USD,3723.27,1.81,67.39,38.34,29.05,Completed,Low,58,719,1,0
TXN1003995,2024-06-07,2024,Q2 2024,Jun 2024,June,HSBC,Liverpool,Fixed Term Deposit,Commercial,Online,GBP,19324.89,1.22,235.76,118.35,117.41,Completed,Low,47,754,1,0
TXN1004156,2024-06-07,2024,Q2 2024,Jun 2024,June,NatWest,London,Business Loan,Private Banking,Online,GBP,85830.79,5.59,4797.94,2730.03,2067.91,Pending,Low,25,761,1,0
TXN1004681,2024-06-07,2024,Q2 2024,Jun 2024,June,NatWest,Glasgow,ISA,Commercial,Branch,GBP,9926.52,0.69,68.49,38.97,29.52,Completed,Low,39,819,0,0
TXN1001248,2024-06-08,2024,Q2 2024,Jun 2024,June,NatWest,Bristol,ISA,Retail,Online,GBP,7156.12,1.21,86.59,49.27,37.32,Pending,Low,55,667,1,0
TXN1002205,2024-06-08,2024,Q2 2024,Jun 2024,June,NatWest,Birmingham,Credit Card,Private Banking,Telephone,GBP,3544.32,14.46,512.51,291.62,220.89,Completed,Low,37,495,0,0
TXN1002711,2024-06-08,2024,Q2 2024,Jun 2024,June,NatWest,Bristol,Personal Loan,Private Banking,Branch,GBP,3961.88,7.25,287.24,163.44,123.8,Completed,High,32,444,0,0
TXN1004986,2024-06-08,2024,Q2 2024,Jun 2024,June,HSBC,Edinburgh,Fixed Term Deposit,Private Banking,Mobile App,GBP,20526.43,2.38,488.53,245.24,243.29,Completed,Low,22,313,1,0
TXN1002070,2024-06-09,2024,Q2 2024,Jun 2024,June,Lloyds,Edinburgh,Current Account,Commercial,Mobile App,GBP,406.9,1.75,7.12,4.24,2.88,Completed,Low,39,756,1,0
TXN1000339,2024-06-10,2024,Q2 2024,Jun 2024,June,HSBC,London,Savings Account,Commercial,Telephone,GBP,4498.22,0.62,27.89,14.0,13.89,Completed,Low,64,693,0,0
TXN1000894,2024-06-10,2024,Q2 2024,Jun 2024,June,NatWest,Liverpool,Fixed Term Deposit,Private Banking,Mobile App,GBP,65557.12,1.45,950.58,540.88,409.7,Pending,Medium,67,654,1,0
TXN1002462,2024-06-10,2024,Q2 2024,Jun 2024,June,HSBC,Glasgow,Business Loan,Wealth Management,Mobile App,GBP,391560.66,4.79,18755.76,9415.39,9340.37,Completed,Low,50,802,1,0
TXN1003209,2024-06-10,2024,Q2 2024,Jun 2024,June,HSBC,Liverpool,ISA,Retail,Online,GBP,13786.21,0.9,124.08,62.29,61.79,Completed,Low,67,592,1,0
TXN1003350,2024-06-10,2024,Q2 2024,Jun 2024,June,Santander UK,Manchester,Fixed Term Deposit,Wealth Management,ATM,GBP,18629.26,1.38,257.08,150.39,106.69,Completed,Low,47,729,0,0
TXN1003515,2024-06-10,2024,Q2 2024,Jun 2024,June,HSBC,Leeds,Credit Card,Commercial,Telephone,GBP,2641.97,17.69,467.36,234.61,232.75,Failed,Low,57,554,0,0
TXN1004581,2024-06-10,2024,Q2 2024,Jun 2024,June,Santander UK,Sheffield,ISA,Private Banking,ATM,GBP,3183.92,1.02,32.48,19.0,13.48,Completed,Low,54,719,0,0
TXN1000522,2024-06-11,2024,Q2 2024,Jun 2024,June,Barclays,Cardiff,Business Loan,Commercial,ATM,GBP,108861.73,4.72,5138.27,3088.1,2050.17,Flagged,Low,72,848,0,1
TXN1000809,2024-06-11,2024,Q2 2024,Jun 2024,June,Barclays,Manchester,Credit Card,Wealth Management,ATM,GBP,3397.83,12.51,425.07,255.47,169.6,Completed,Low,30,556,0,0
TXN1001134,2024-06-11,2024,Q2 2024,Jun 2024,June,HSBC,Edinburgh,Fixed Term Deposit,Commercial,Mobile App,GBP,28572.83,3.29,940.05,471.91,468.14,Completed,Low,51,368,1,0
TXN1001514,2024-06-11,2024,Q2 2024,Jun 2024,June,HSBC,Birmingham,Business Loan,Wealth Management,ATM,GBP,129738.24,4.84,6279.33,3152.22,3127.11,Pending,Low,29,603,0,0
TXN1001547,2024-06-12,2024,Q2 2024,Jun 2024,June,Barclays,Birmingham,Savings Account,Wealth Management,Mobile App,GBP,43624.91,0.46,200.67,120.6,80.07,Failed,Low,29,485,1,0
TXN1001659,2024-06-12,2024,Q2 2024,Jun 2024,June,Lloyds,Sheffield,Fixed Term Deposit,Wealth Management,Mobile App,GBP,85203.3,2.47,2104.52,1254.29,850.23,Pending,Low,68,839,1,0
TXN1002280,2024-06-12,2024,Q2 2024,Jun 2024,June,NatWest,Birmingham,Personal Loan,Private Banking,Mobile App,GBP,30769.98,5.41,1664.66,947.19,717.47,Completed,Medium,57,367,1,0
TXN1000246,2024-06-13,2024,Q2 2024,Jun 2024,June,Lloyds,Bristol,Credit Card,Wealth Management,Online,USD,3961.29,21.45,849.7,506.42,343.28,Completed,Low,53,665,1,0
TXN1000926,2024-06-13,2024,Q2 2024,Jun 2024,June,Lloyds,Leeds,Current Account,Wealth Management,ATM,GBP,1410.19,1.53,21.58,12.86,8.72,Completed,Low,20,708,0,0
TXN1001326,2024-06-13,2024,Q2 2024,Jun 2024,June,Lloyds,Birmingham,Fixed Term Deposit,Wealth Management,Telephone,GBP,82496.11,1.2,989.95,590.01,399.94,Completed,Low,71,441,0,0
TXN1001445,2024-06-13,2024,Q2 2024,Jun 2024,June,Lloyds,Edinburgh,Business Loan,Commercial,Mobile App,USD,191652.22,4.15,7953.57,4740.33,3213.24,Pending,Low,64,814,1,0
TXN1002607,2024-06-13,2024,Q2 2024,Jun 2024,June,NatWest,Manchester,Current Account,Retail,Mobile App,GBP,2771.8,0.56,15.52,8.83,6.69,Completed,Low,22,372,1,0
TXN1002810,2024-06-13,2024,Q2 2024,Jun 2024,June,Barclays,London,Mortgage,Retail,Online,GBP,260295.1,1.75,4555.16,2737.65,1817.51,Completed,Low,75,520,1,0
TXN1002846,2024-06-13,2024,Q2 2024,Jun 2024,June,NatWest,Bristol,Credit Card,Private Banking,Mobile App,GBP,1074.57,18.55,199.33,113.42,85.91,Completed,Low,50,474,1,0
TXN1003907,2024-06-13,2024,Q2 2024,Jun 2024,June,HSBC,Glasgow,ISA,Private Banking,Telephone,GBP,3905.38,0.99,38.66,19.41,19.25,Completed,High,63,744,0,0
TXN1000364,2024-06-14,2024,Q2 2024,Jun 2024,June,NatWest,Cardiff,Business Loan,Commercial,Telephone,GBP,203428.52,3.07,6245.26,3553.55,2691.71,Completed,Low,42,525,0,0
TXN1000966,2024-06-14,2024,Q2 2024,Jun 2024,June,Barclays,Sheffield,Current Account,Retail,ATM,GBP,4978.49,1.94,96.58,58.04,38.54,Pending,Low,52,803,0,0
TXN1002682,2024-06-15,2024,Q2 2024,Jun 2024,June,Barclays,Manchester,Fixed Term Deposit,Private Banking,Telephone,GBP,91864.65,3.16,2902.92,1744.65,1158.27,Completed,Low,60,378,0,0
TXN1002731,2024-06-15,2024,Q2 2024,Jun 2024,June,Lloyds,Manchester,Credit Card,Wealth Management,Branch,GBP,888.12,11.47,101.87,60.71,41.16,Completed,Low,43,431,0,0
TXN1002772,2024-06-15,2024,Q2 2024,Jun 2024,June,Lloyds,Bristol,Business Loan,Wealth Management,Telephone,GBP,72364.16,3.75,2713.66,1617.34,1096.32,Failed,Low,37,409,0,0
TXN1003261,2024-06-15,2024,Q2 2024,Jun 2024,June,HSBC,Birmingham,Credit Card,Private Banking,Branch,GBP,2768.76,14.64,405.35,203.49,201.86,Completed,Low,18,670,0,0
TXN1000197,2024-06-16,2024,Q2 2024,Jun 2024,June,Barclays,Sheffield,Personal Loan,Private Banking,Mobile App,GBP,36377.7,5.54,2015.32,1211.21,804.11,Completed,Low,63,417,1,0
TXN1002792,2024-06-16,2024,Q2 2024,Jun 2024,June,NatWest,Liverpool,Fixed Term Deposit,Retail,Branch,USD,51072.21,1.78,909.09,517.27,391.82,Completed,High,42,616,0,0
TXN1004514,2024-06-16,2024,Q2 2024,Jun 2024,June,Barclays,London,Personal Loan,Private Banking,Branch,GBP,44069.36,7.07,3115.7,1872.54,1243.16,Completed,Low,71,493,0,0
TXN1004892,2024-06-16,2024,Q2 2024,Jun 2024,June,Lloyds,Sheffield,Current Account,Wealth Management,Online,GBP,4549.23,1.11,50.5,30.1,20.4,Completed,Low,63,555,1,0
TXN1000835,2024-06-17,2024,Q2 2024,Jun 2024,June,Lloyds,London,Personal Loan,Retail,Branch,GBP,9849.08,3.7,364.42,217.19,147.23,Completed,Low,33,599,0,0
TXN1002237,2024-06-17,2024,Q2 2024,Jun 2024,June,NatWest,Leeds,Credit Card,Commercial,Branch,GBP,1055.45,21.05,222.17,126.41,95.76,Completed,Low,40,841,0,0
TXN1003574,2024-06-17,2024,Q2 2024,Jun 2024,June,Lloyds,Birmingham,Credit Card,Commercial,ATM,GBP,1492.47,19.06,284.46,169.54,114.92,Completed,Low,73,653,0,0
TXN1000340,2024-06-18,2024,Q2 2024,Jun 2024,June,Santander UK,Liverpool,Credit Card,Retail,Online,GBP,63.44,19.91,12.63,7.39,5.24,Failed,Low,30,334,1,0
TXN1001415,2024-06-18,2024,Q2 2024,Jun 2024,June,Barclays,Liverpool,Current Account,Retail,ATM,GBP,2413.63,0.57,13.76,8.27,5.49,Completed,Low,48,812,0,0
TXN1001719,2024-06-18,2024,Q2 2024,Jun 2024,June,Barclays,Liverpool,Mortgage,Retail,ATM,GBP,135432.91,1.79,2424.25,1456.97,967.28,Flagged,Low,35,537,0,1
TXN1004038,2024-06-18,2024,Q2 2024,Jun 2024,June,HSBC,Liverpool,Savings Account,Private Banking,Mobile App,GBP,24306.73,0.99,240.64,120.8,119.84,Pending,Low,50,548,1,0
TXN1004394,2024-06-18,2024,Q2 2024,Jun 2024,June,Lloyds,Liverpool,Fixed Term Deposit,Private Banking,Mobile App,GBP,14053.37,2.1,295.12,175.89,119.23,Completed,Low,62,581,1,0
TXN1000892,2024-06-19,2024,Q2 2024,Jun 2024,June,Santander UK,Bristol,Savings Account,Retail,Online,GBP,21327.75,0.87,185.55,108.55,77.0,Completed,Low,33,702,1,0
TXN1001147,2024-06-19,2024,Q2 2024,Jun 2024,June,NatWest,London,Savings Account,Commercial,Telephone,GBP,36599.35,1.06,387.95,220.74,167.21,Completed,Low,30,395,0,0
TXN1003976,2024-06-19,2024,Q2 2024,Jun 2024,June,NatWest,Birmingham,Credit Card,Retail,Mobile App,GBP,628.34,15.18,95.38,54.27,41.11,Pending,Medium,43,466,1,0
TXN1004236,2024-06-19,2024,Q2 2024,Jun 2024,June,HSBC,Cardiff,Credit Card,Private Banking,Telephone,GBP,3774.84,10.22,385.79,193.67,192.12,Completed,Low,71,686,0,0
TXN1004362,2024-06-19,2024,Q2 2024,Jun 2024,June,Santander UK,Leeds,Personal Loan,Wealth Management,Mobile App,GBP,47353.45,7.43,3518.36,2058.24,1460.12,Completed,Low,75,320,1,0
TXN1002367,2024-06-20,2024,Q2 2024,Jun 2024,June,NatWest,Sheffield,Credit Card,Commercial,Online,GBP,4801.51,10.47,502.72,286.05,216.67,Pending,Low,66,803,1,0
TXN1001503,2024-06-21,2024,Q2 2024,Jun 2024,June,Santander UK,London,ISA,Wealth Management,ATM,GBP,3504.68,1.38,48.36,28.29,20.07,Completed,Low,73,365,0,0
TXN1003089,2024-06-21,2024,Q2 2024,Jun 2024,June,Santander UK,Manchester,Personal Loan,Wealth Management,Branch,GBP,33514.69,5.1,1709.25,999.91,709.34,Completed,Medium,37,643,0,0
TXN1003445,2024-06-21,2024,Q2 2024,Jun 2024,June,NatWest,Liverpool,Savings Account,Wealth Management,Online,EUR,18985.47,0.33,62.65,35.65,27.0,Completed,Low,62,683,1,0
TXN1003875,2024-06-21,2024,Q2 2024,Jun 2024,June,Santander UK,Manchester,Current Account,Commercial,Telephone,GBP,171.92,0.56,0.96,0.56,0.4,Completed,Low,53,478,0,0
